12.930, -0.010, 0.000,  0.000
12.935, 4.022, 0.000,  0.343
12.935, 4.022, 0.000,  0.382
12.935, 4.022, 0.000,  0.664
12.935, 4.022, 0.000,  0.718
12.935, 4.022, 0.000,  0.989
12.935, 4.022, 0.000,  1.030
12.935, 4.022, 0.000,  1.072
12.935, 4.022, 0.000,  1.327
12.935, 4.022, 0.000,  1.368
12.935, 4.022, 0.000,  1.411
13.026, 4.103, 1.093,  1.677
13.110, 4.174, 1.511,  1.731
13.185, 4.238, 1.784,  1.774
13.199, 4.792, 1.924,  2.047
13.177, 4.871, 1.817,  2.087
13.159, 4.942, 1.685,  2.129
13.115, 5.134, 0.000,  2.789
13.115, 5.134, 0.000,  2.828
13.115, 5.134, 0.000,  2.866
13.084, 5.158, 0.375,  3.137
13.061, 5.177, 0.548,  3.178
13.029, 5.204, 0.742,  3.218
12.720, 5.593, 2.316,  3.474
12.644, 5.686, 2.538,  3.515
12.581, 5.828, 2.779,  3.567
12.678, 6.503, 2.124,  3.826
12.695, 6.582, 1.930,  3.866
12.712, 6.656, 1.764,  3.907
12.838, 7.104, 2.104,  4.156
12.865, 7.195, 2.286,  4.197
12.895, 7.293, 2.476,  4.236
13.056, 8.070, 3.738,  4.487
13.103, 8.282, 4.023,  4.541
13.260, 9.228, 4.037,  4.781
13.285, 9.408, 4.031,  4.822
13.286, 9.573, 4.019,  4.862
13.229, 10.584, 4.346,  5.112
13.215, 10.772, 4.602,  5.153
13.197, 10.968, 4.845,  5.194
13.042, 12.370, 6.220,  5.447
13.008, 12.643, 6.443,  5.488
12.986, 12.916, 6.651,  5.529
13.084, 14.741, 7.905,  5.781
13.112, 15.094, 8.121,  5.823
13.143, 15.433, 8.323,  5.864
13.330, 17.807, 9.594,  6.129
13.364, 18.207, 9.788,  6.169
13.397, 18.606, 9.973,  6.210
13.416, 21.332, 11.151,  6.470
13.408, 21.842, 11.354,  6.513
13.395, 22.334, 11.546,  6.554
13.301, 25.337, 11.557,  6.814
13.273, 25.966, 11.545,  6.868
13.302, 28.820, 11.714,  7.117
13.321, 29.315, 11.926,  7.156
13.345, 29.794, 12.120,  7.197
13.522, 33.154, 13.281,  7.461
13.555, 33.704, 13.449,  7.502
13.593, 34.262, 13.616,  7.544
13.681, 38.166, 14.691,  7.819
13.678, 38.768, 14.846,  7.860
13.671, 39.580, 15.052,  7.912
13.589, 43.554, 16.002,  8.168
13.567, 44.203, 16.150,  8.210
13.553, 44.862, 16.298,  8.249
13.651, 49.146, 17.215,  8.505
13.685, 49.846, 17.358,  8.546
13.723, 50.569, 17.504,  8.587
13.994, 55.130, 17.433,  8.849
