12.93279076,-0.015110716,1
12.94788742,0.784747362,1
12.96298409,1.584605455,1
12.97808266,2.38446188,1
12.99317932,3.184319973,1
13.00827789,3.984178066,1
13.02337456,4.78403616,1
13.03847313,5.583894253,1
13.05356979,6.383748531,2
13.06866837,7.183606625,3
13.08376503,7.983464718,4
13.0988636,8.783322334,5
13.11396027,9.583180428,6
13.12905693,10.38303852,7
13.1441555,11.18289661,8
13.15925217,11.98275089,9
13.17435074,12.78260899,10
13.1894474,13.58246708,12
13.20454597,14.38232517,13
13.21964264,15.18218327,10
13.23474121,15.98204136,10
13.24983788,16.7818985,10
13.26493645,17.58175278,10
13.28003311,18.38161087,10
13.29513168,19.18146896,10
13.31022835,19.98132706,10
13.32532501,20.78118515,10
13.34042358,21.58104324,10
13.35552025,22.38090134,10
13.37061882,23.18075562,10
13.38571548,23.98061371,10
13.40081406,24.7804718,10
13.41591072,25.5803299,10
13.43100929,26.38018799,10
13.44610596,27.18004608,10
13.46120453,27.97990036,10
13.47630119,28.77975845,10
13.49139977,29.57961655,10
13.50649643,30.37947464,10
13.52159309,31.17933273,10
13.53669167,31.97919083,10
13.55178833,32.77905273,10
13.5668869,33.5789032,10
13.58198357,34.37876129,10
13.59708214,35.17861938,10
13.6121788,35.97847748,10
13.62727737,36.77833557,10
13.64237404,37.57819366,10
13.65747261,38.37805176,10
13.67256927,39.17790985,10
13.68766594,39.97776794,10
13.70276451,40.77762604,10
13.71786118,41.5774765,10
13.73295975,42.37733459,10
13.74805641,43.17719269,10
13.76315498,43.97705078,10
13.77825165,44.77690887,10
13.79335022,45.57676697,10
13.80844688,46.37662506,10
13.82354546,47.17648315,10
13.83864212,47.97634125,10
13.85373878,48.77619934,10
13.86883736,49.57605743,10
13.88393402,50.37591553,10
13.89903259,51.17577362,10
13.91412926,51.97563171,10
13.92922783,52.77548218,10
13.94432449,53.57534027,10
13.95942307,54.37519836,10
13.97451973,55.17505646,10
13.9896183,55.97491455,10
14.00471497,56.77477264,10
14.01981354,57.57463074,10
14.0349102,58.37448883,10
14.05000877,59.17434692,10
14.06510544,59.97420502,10
14.0802021,60.77406311,10
14.09530067,61.5739212,10
14.11039734,62.3737793,10
14.12549591,63.17362976,10
14.14059258,63.97348785,10
14.15569115,64.77334595,10
14.17078781,65.57320404,10
14.18588638,66.37306213,10
14.20098305,67.17292023,10
14.21608162,67.97277832,10
14.23117828,68.77263641,10
14.24627495,69.57249451,10
14.26137352,70.3723526,10
14.27647018,71.17221069,10
14.29156876,71.97206879,10
14.30666542,72.77192688,10
14.32176399,73.57178497,10
14.33686066,74.37163544,10
14.35195923,75.17149353,10
14.36705589,75.97135162,10
14.38215446,76.77120972,10
14.39725113,77.57106781,10
14.41234779,78.3709259,10
14.42744637,79.170784,10
14.44254303,79.97064209,10
14.4576416,80.77050018,10
14.47273827,81.57035828,10
14.48783684,82.37021637,10
14.5029335,83.17007446,10
14.51803207,83.96993256,10
14.53312874,84.76978302,10
14.54822731,85.56964111,10
14.56332397,86.36949921,10
14.57842255,87.1693573,10
14.59351921,87.96921539,10
14.60861778,88.76907349,10
14.62371445,89.56893158,10
14.63881111,90.36878967,10
14.65390968,91.16864777,10
14.66900635,91.96850586,10
14.68410492,92.76836395,10
14.69920158,93.56822205,10
14.71430016,94.36808014,10
14.72939682,95.16793823,10
14.74449539,95.9677887,10
14.75959206,96.76764679,10
14.77469063,97.56750488,10
14.78978729,98.36736298,10
14.80488396,99.16722107,10
14.81998253,99.96708679,10
14.83507919,100.7669373,10
14.85017776,101.5667877,10
14.86527443,102.3666534,10
14.880373,103.1665039,10
14.89546967,103.9663696,10
14.91056824,104.7662201,10
14.9256649,105.5660858,10
14.94076347,106.3659363,10
14.95586014,107.165802,10
14.9709568,107.9656525,10
14.98605537,108.7655182,10
15.00115204,109.5653687,10
15.01625061,110.3652344,10
15.03134727,111.1650848,10
15.04644585,111.9649353,10
15.06154251,112.764801,10
15.07664108,113.5646515,10
15.09173775,114.3645172,10
15.10683632,115.1643677,10
15.12193298,115.9642334,10
15.13702965,116.7640839,10
15.15212822,117.5639496,10
15.16722679,118.3638,10
15.18232346,119.1636658,10
15.19742012,119.9635162,10
15.21251869,120.763382,10
15.22761536,121.5632324,10
15.24431324,122.3789139,10
15.26336575,123.1919022,10
15.28430939,124.0024567,10
15.30679703,124.8112488,10
15.3305788,125.6187057,10
15.35553074,126.4251175,10
15.38149548,127.2306671,10
15.4083004,128.0355682,10
15.43596745,128.8398743,10
15.4642849,129.6437378,10
15.49332428,130.4471893,10
15.52290726,131.2503052,10
15.553092,132.0531006,10
15.58375931,132.8556824,10
15.61491776,133.6580048,10
15.64653015,134.4601288,10
15.67853737,135.2621002,10
15.71098804,136.0639038,10
15.74378395,136.8655701,10
15.77696228,137.6671295,10
15.81048107,138.4685516,10
15.84431839,139.2698975,10
15.87850094,140.0711517,10
15.91296577,140.8723297,10
15.94775772,141.6734467,10
15.98282433,142.4745026,10
16.01819229,143.2754974,10
16.0538311,144.0764771,10
16.08976173,144.8774109,10
16.12595749,145.67836,10
16.16245651,146.4792786,10
16.19922447,147.2802277,10
16.23628235,148.0812073,10
16.27365685,148.8822174,10
16.31134033,149.6833496,10
16.34936523,150.4846191,10
16.38771439,151.2854919,10
16.42609406,152.0845642,10
16.46447372,152.8836517,10
16.50285721,153.682724,10
16.54123688,154.4818115,10
16.57961655,155.2808838,10
16.61799622,156.0799561,10
16.6563797,156.8790436,10
16.69475937,157.6781158,10
16.73313904,158.4772034,10
16.77151871,159.2762756,10
16.80990219,160.0753632,10
16.84828186,160.8744354,10
16.88666153,161.6735077,10
16.92504501,162.4725952,10
16.96342468,163.2716675,10
17.00180435,164.070755,10
17.04018402,164.8698273,10
17.0785675,165.6689148,10
17.11694717,166.4679871,10
17.15532684,167.2670593,10
17.19370651,168.0661469,10
17.23209,168.8652191,10
17.27046967,169.6643066,10
17.30884933,170.4633789,10
17.347229,171.2624664,10
17.38561249,172.0615387,10
17.42399216,172.860611,10
17.46237183,173.6596985,10
17.5007515,174.4587708,10
17.53913498,175.2578583,10
17.57751465,176.0569305,10
