18.30674744,191.2394257,22.28917297
18.35472107,192.2382813,22.36672611
18.40269852,193.2371216,22.57471922
18.45067596,194.2359772,22.76154622
18.4986496,195.2348175,22.95779284
18.54662704,196.2336731,23.14090651
18.59460068,197.2325287,23.32878042
18.64257813,198.231369,23.50688059
18.69055176,199.2302094,23.68786877
18.73852921,200.2290649,23.86085677
18.78650665,201.2279205,24.03577569
18.83448029,202.2267609,24.20382293
18.88245773,203.2256165,24.37324712
18.93043137,204.2244568,24.53659669
18.97840881,205.2233124,24.70097873
19.02638245,206.2221527,24.85988716
19.07435989,207.2210083,25.01960422
19.12233734,208.2198486,25.17432129
19.17031097,209.2187042,25.32969764
19.21828842,210.2175446,25.48045917
19.26626205,211.2164001,25.63177904
19.3142395,212.2152557,25.77880468
19.36221313,213.2140961,25.92632036
19.41019058,214.2129364,26.06981348
19.45816803,215.211792,26.21375103
19.50614166,216.2106476,26.3538994
19.55411911,217.2094879,26.49446279
19.60209274,218.2083282,26.63143974
19.65007019,219.2071991,26.76881404
19.69804764,220.2060394,26.9027796
19.74602127,221.2048798,27.03713354
19.79399872,222.2037354,27.16823563
19.84197235,223.2025909,27.29972368
19.8899498,224.2014313,27.42809918
19.93792343,225.2002716,27.55686323
19.98590088,226.1991272,27.68263902
20.03387833,227.1979828,27.80880981
20.08185196,228.1968231,27.93210368
20.12982941,229.1956635,28.05580207
20.17780304,230.194519,28.17672354
20.22578049,231.1933746,28.2980615
20.27375412,232.192215,28.41671257
20.32173157,233.1910553,28.5357941
20.36970901,234.1899261,28.65226991
20.41768265,235.1887665,28.76919185
20.4656601,236.1876068,28.88358126
20.51363373,237.1864624,28.99843394
20.56161118,238.185318,29.11082011
20.60958481,239.1841583,29.22368797
20.65756226,240.1829987,29.3341488
20.7055397,241.1818542,29.44511093
20.75351334,242.1807098,29.5537195
20.80149078,243.1795502,29.66285009
20.84946442,244.1783905,29.76967503
20.89744186,245.1772461,29.87704384
20.9454155,246.1761017,29.9821497
20.99339294,247.174942,30.08782239
21.04137039,248.1737976,30.19126993
21.08934402,249.1726532,30.29530841
21.13732147,250.1714935,30.39715492
21.1852951,251.1703339,30.49961767
21.23327255,252.1691895,30.59991717
21.28124619,253.168045,30.70085951
21.32922363,254.1668854,30.799663
21.37720108,255.1657257,30.89913734
21.42517471,256.1645813,30.99649303
21.47315216,257.1634521,31.0945491
21.54097366,258.57547,31.19050253
21.54097366,258.57547,31.2871876
21.5889473,259.5743103,31.38178188
21.63692474,260.5731812,31.47714096
21.68489838,261.5720215,31.57041685
21.73287582,262.5708618,31.66449286
21.78085327,263.5697021,31.75648894
21.8288269,264.568573,31.84932287
21.8760128,265.5606384,31.94007565
21.92118073,266.5495911,32.03170677
21.96438217,267.5386658,32.12125075
22.00559235,268.527832,32.21171672
22.04480934,269.5170593,32.30008453
22.08209229,270.5063477,32.38942158
22.11734772,271.4957275,32.47664397
22.1506424,272.4851685,32.56488706
22.1819725,273.4746399,32.65099301
22.21130753,274.4642029,32.73817597
22.23868179,275.4538269,32.82319265
22.26406097,276.443512,32.90934837
22.28744507,277.4332275,32.99330117
22.3088665,278.4230042,33.07846179
22.32832336,279.4128113,33.16137426
22.34578514,280.4026489,33.24557137
22.36125374,281.3925476,33.32746514
22.37475777,282.3824463,33.41073005
22.38630104,283.3723755,33.49162466
22.3958149,284.3623352,33.57398873
22.40339851,285.3522949,33.65390139
22.40898895,286.3422852,33.73539644
22.4125843,287.3323059,33.81434168
22.414217,288.3222961,33.89500055
22.4138546,289.3122864,33.97298964
22.41152763,290.3022766,34.05284701
22.40720749,291.2922668,34.12988711
22.40089226,292.2822571,34.20898068
22.39261246,293.2721863,34.28507342
22.38237381,294.2621765,34.36344575
22.37013626,295.2521057,34.43858501
22.35590553,296.2419739,34.51628658
22.33971214,297.231842,34.59045458
22.32155418,298.2217102,34.66754901
22.30140305,299.2114563,34.7407093
22.27925682,300.2012329,34.81728322
22.25514412,301.1933899,34.88936673
22.23027229,302.1930542,34.96555019
22.20540047,303.192749,35.0364247
22.18052864,304.1924438,35.11243887
22.15565681,305.1921387,35.1818311
22.13078499,306.1918335,35.25812283
22.10591316,307.1915283,35.3253704
22.08132172,308.2026062,35.40310773
22.06061172,309.2260132,35.46610862
22.04474449,310.2494812,35.5474331
22.03370094,311.2730408,35.43225053
22.02748489,312.2966003,35.16863689
22.0261097,313.3202209,34.9299882
22.029562,314.343811,34.67425876
22.03785515,315.3673706,34.42778017
22.05096054,316.3908997,34.17138764
22.06890678,317.4143372,33.919999
22.09169388,318.4376831,33.66136124
22.11929131,319.4609375,33.40571013
22.1517334,320.4839783,33.14405415
22.18899918,321.506897,32.88413344
22.23109245,322.5296631,32.62066562
22.27801132,323.5521851,32.3611968
22.32975769,324.5744324,32.10115816
22.38632965,325.5965271,31.84642855
22.4477272,326.6182556,31.59308397
22.51395035,327.6397095,31.3458923
22.58498764,328.6608276,31.10140766
22.66084671,329.6816406,30.86357709
22.74151993,330.7020569,30.62935825
22.82700157,331.7221069,30.40208063
22.91731071,332.7416992,30.1790587
23.01243019,333.7608643,29.96314517
23.11235809,334.7795715,29.75197599
23.21708488,335.797821,29.54802496
23.32663536,336.8154907,29.34922184
23.44096375,337.8327026,29.1577302
23.56010818,338.8493652,28.97175323
23.68405914,339.8654175,28.79319263
23.81278992,340.8808899,28.62051275
23.94631577,341.895752,28.45538634
24.08462143,342.9099731,28.29653672
24.22772026,343.9235229,28.14542681
24.37561607,344.9363708,28.00105123
24.52827644,345.9485474,27.86466556
