16.254, 146.905, 9.929, 23.246
16.287, 149.279, 9.913, 23.484
16.292, 149.756, 9.909, 23.532
16.297, 150.227, 9.905, 23.579
16.315, 152.604, 9.897, 23.819
16.317, 152.915, 9.897, 23.865
16.325, 153.531, 9.895, 23.913
16.402, 155.902, 9.905, 24.153
16.426, 156.380, 9.909, 24.202
16.453, 156.858, 9.913, 24.249
16.614, 159.232, 9.926, 24.490
16.654, 159.716, 9.929, 24.538
16.693, 160.190, 9.931, 24.586
16.916, 162.899, 9.926, 24.861
16.956, 163.388, 9.924, 24.908
16.994, 163.849, 9.921, 24.956
17.207, 166.377, 9.913, 25.212
17.249, 166.856, 9.912, 25.260
17.289, 167.327, 9.910, 25.308
17.433, 169.675, 9.909, 25.546
17.452, 170.150, 9.910, 25.596
17.470, 170.654, 9.913, 25.644
17.538, 173.052, 9.929, 25.886
17.549, 173.529, 9.932, 25.934
17.557, 174.003, 9.935, 25.982
17.594, 176.406, 9.938, 26.224
17.600, 176.884, 9.937, 26.272
17.605, 177.359, 9.935, 26.319
17.622, 179.587, 9.927, 26.544
17.626, 180.070, 9.924, 26.593
17.630, 180.389, 9.921, 26.637
17.713, 182.878, 9.915, 26.877
17.739, 183.361, 9.915, 26.925
17.767, 183.834, 9.916, 26.972
17.929, 186.207, 9.930, 27.213
17.967, 186.686, 9.933, 27.262
18.007, 187.180, 9.937, 27.311
18.205, 189.514, 9.944, 27.546
18.248, 189.984, 9.945, 27.595
18.292, 190.469, 9.945, 27.642
18.513, 192.835, 9.937, 27.882
18.560, 193.311, 9.935, 27.930
18.605, 193.790, 9.930, 27.979
18.794, 196.320, 9.922, 28.233
18.820, 196.785, 9.921, 28.281
18.844, 197.257, 9.920, 28.328
18.931, 199.661, 9.933, 28.571
18.942, 200.135, 9.936, 28.619
18.953, 200.618, 9.940, 28.667
18.995, 203.184, 9.951, 28.925
19.000, 203.661, 9.952, 28.973
19.005, 204.140, 9.952, 29.021
19.034, 206.533, 9.945, 29.262
19.042, 207.013, 9.943, 29.311
19.048, 207.498, 9.940, 29.359
19.108, 209.872, 9.930, 29.598
19.128, 210.350, 9.928, 29.647
19.151, 210.838, 9.927, 29.696
19.294, 213.246, 9.937, 29.938
19.328, 213.717, 9.940, 29.986
19.362, 214.191, 9.943, 30.033
19.545, 216.559, 9.954, 30.272
19.584, 217.031, 9.955, 30.320
19.623, 217.501, 9.955, 30.368
19.776, 220.038, 9.945, 30.622
19.796, 220.509, 9.943, 30.670
19.813, 220.981, 9.941, 30.717
19.888, 223.398, 9.940, 30.961
19.899, 223.876, 9.940, 31.009
19.909, 224.350, 9.941, 31.056
19.949, 226.745, 9.949, 31.297
19.956, 227.221, 9.950, 31.346
19.962, 227.701, 9.949, 31.394
20.042, 230.076, 9.948, 31.633
20.066, 230.553, 9.948, 31.680
20.091, 231.025, 9.948, 31.729
20.244, 233.407, 9.950, 31.968
20.280, 233.877, 9.950, 32.015
20.316, 234.347, 9.951, 32.063
20.517, 236.750, 9.953, 32.305
20.560, 237.223, 9.954, 32.353
20.603, 237.697, 9.954, 32.400
20.783, 239.981, 9.951, 32.631
20.814, 240.462, 9.950, 32.679
20.842, 240.941, 9.949, 32.728
20.961, 243.540, 9.952, 32.989
20.982, 244.179, 9.953, 33.053
21.027, 246.588, 9.956, 33.298
21.030, 247.094, 9.957, 33.346
21.032, 247.578, 9.958, 33.394
21.043, 250.099, 9.959, 33.648
21.045, 250.571, 9.959, 33.695
21.049, 251.046, 9.958, 33.743
21.127, 253.588, 9.950, 33.999
21.152, 254.066, 9.950, 34.046
21.317, 256.587, 9.954, 34.301
21.354, 257.062, 9.955, 34.348
21.392, 257.535, 9.957, 34.396
21.595, 259.926, 9.964, 34.637
21.638, 260.396, 9.965, 34.684
21.682, 260.870, 9.966, 34.732
21.903, 263.263, 9.965, 34.973
21.948, 263.737, 9.962, 35.021
21.988, 264.210, 9.959, 35.068
22.142, 266.745, 9.950, 35.324
22.160, 267.226, 9.949, 35.372
22.174, 267.702, 9.949, 35.420
22.227, 270.078, 9.959, 35.659
22.234, 270.549, 9.962, 35.706
22.238, 271.019, 9.964, 35.754
22.246, 273.422, 9.972, 35.994
22.245, 273.897, 9.973, 36.043
22.245, 274.381, 9.973, 36.090
22.233, 276.774, 9.968, 36.331
22.228, 277.259, 9.966, 36.379
22.224, 277.738, 9.963, 36.427
22.239, 280.101, 9.955, 36.665
22.248, 280.576, 9.954, 36.712
22.259, 281.051, 9.954, 36.760
22.328, 283.274, 9.961, 36.984
22.347, 283.751, 9.963, 37.032
22.367, 284.237, 9.965, 37.080
22.473, 286.674, 9.974, 37.325
22.494, 287.149, 9.975, 37.373
22.516, 287.624, 9.973, 37.420
22.572, 290.208, 9.964, 37.680
22.574, 290.690, 9.962, 37.728
22.573, 291.172, 9.961, 37.775
22.536, 293.400, 9.960, 38.015
22.516, 294.029, 9.961, 38.063
22.499, 294.509, 9.963, 38.112
22.411, 296.777, 9.971, 38.340
22.391, 297.258, 9.973, 38.388
22.370, 297.734, 9.974, 38.435
22.259, 300.106, 9.976, 38.673
22.236, 300.575, 9.976, 38.720
22.211, 301.048, 9.975, 38.768
22.114, 303.442, 9.965, 39.008
22.102, 303.917, 9.963, 39.055
22.091, 304.385, 9.962, 39.103
22.062, 306.775, 9.964, 39.342
22.062, 307.246, 9.966, 39.390
22.062, 307.724, 9.967, 39.438
22.083, 310.247, 9.976, 39.691
22.090, 310.723, 9.977, 39.740
22.098, 311.225, 9.977, 39.791
22.101, 313.741, 9.975, 40.043
22.096, 314.242, 9.973, 40.093
22.087, 314.743, 9.972, 40.143
22.033, 317.126, 9.970, 40.381
22.019, 317.602, 9.969, 40.429
22.003, 318.078, 9.969, 40.477
21.964, 320.483, 9.964, 40.718
21.965, 320.959, 9.965, 40.765
21.970, 321.432, 9.965, 40.813
22.055, 324.138, 9.973, 41.084
22.079, 324.607, 9.975, 41.131
22.106, 325.077, 9.978, 41.179
22.258, 327.448, 9.983, 41.416
22.292, 327.916, 9.983, 41.464
22.329, 328.393, 9.983, 41.512
22.525, 330.773, 9.978, 41.766
22.581, 331.393, 9.975, 41.814
22.625, 331.867, 9.974, 41.862
22.975, 335.234, 9.970, 42.201
23.030, 335.712, 9.970, 42.250
23.086, 336.192, 9.970, 42.297
23.361, 338.392, 9.975, 42.537
23.426, 338.874, 9.976, 42.582
23.507, 339.477, 9.978, 42.636
23.858, 341.907, 9.982, 42.877
23.932, 342.391, 9.983, 42.924
24.003, 342.859, 9.983, 42.971
24.384, 345.220, 9.980, 43.211
24.464, 345.692, 9.979, 43.260
24.545, 346.161, 9.978, 43.307
24.975, 348.544, 9.975, 43.550
25.064, 349.010, 9.974, 43.598
25.154, 349.482, 9.973, 43.646
25.571, 351.837, 9.974, 43.886
25.651, 352.310, 9.975, 43.934
25.727, 352.781, 9.976, 43.981
26.102, 355.137, 9.982, 44.221
26.176, 355.617, 9.983, 44.269
26.248, 356.085, 9.982, 44.316
26.653, 358.419, 9.978, 44.554
26.743, 358.890, 9.977, 44.602
26.835, 359.353, 9.975, 44.649
27.328, 361.677, 9.977, 44.888
27.433, 362.141, 9.977, 44.935
27.540, 362.600, 9.978, 44.982
28.101, 364.938, 9.983, 45.223
28.214, 365.400, 9.984, 45.271
28.329, 365.865, 9.985, 45.319
28.897, 368.156, 9.985, 45.555
29.012, 368.614, 9.985, 45.603
29.598, 371.096, 9.977, 45.858
29.699, 371.562, 9.976, 45.906
29.796, 372.018, 9.974, 45.953
30.255, 374.355, 9.977, 46.192
30.341, 374.829, 9.978, 46.240
30.428, 375.300, 9.979, 46.288
30.886, 377.646, 9.984, 46.527
30.982, 378.115, 9.985, 46.575
31.079, 378.576, 9.984, 46.623
31.654, 380.897, 9.972, 46.863
31.787, 381.366, 9.970, 46.911
31.922, 381.822, 9.968, 46.959
32.647, 384.058, 9.975, 47.195
32.809, 384.516, 9.977, 47.243
32.971, 384.963, 9.980, 47.291
33.830, 387.182, 9.991, 47.529
34.012, 387.625, 9.992, 47.577
34.195, 388.062, 9.993, 47.624
35.276, 390.467, 9.987, 47.889
35.482, 390.897, 9.986, 47.936
35.689, 391.321, 9.984, 47.983
36.758, 393.452, 9.980, 48.223
36.978, 393.876, 9.980, 48.270
37.124, 394.155, 9.980, 48.307
38.288, 396.347, 9.983, 48.550
38.511, 396.758, 9.984, 48.597
38.738, 397.175, 9.985, 48.645
39.932, 399.331, 9.990, 48.892
40.165, 399.745, 9.990, 48.939
40.399, 400.158, 9.990, 48.987
41.675, 402.358, 9.988, 49.241
41.915, 402.765, 9.987, 49.288
42.159, 403.172, 9.985, 49.336
43.430, 405.206, 9.980, 49.577
43.690, 405.606, 9.980, 49.624
45.226, 407.829, 9.978, 49.896
45.510, 408.216, 9.978, 49.943
45.795, 408.597, 9.979, 49.990
47.289, 410.505, 9.986, 50.234
47.591, 410.873, 9.988, 50.281
47.892, 411.235, 9.990, 50.328
49.437, 413.040, 9.994, 50.566
49.751, 413.395, 9.994, 50.613
50.066, 413.749, 9.994, 50.662
51.678, 415.525, 9.989, 50.902
52.009, 415.880, 9.988, 50.950
52.333, 416.228, 9.987, 50.997
53.986, 417.970, 9.983, 51.238
54.318, 418.312, 9.983, 51.286
54.650, 418.654, 9.983, 51.333
56.341, 420.356, 9.986, 51.574
56.680, 420.689, 9.987, 51.621
57.021, 421.022, 9.988, 51.669
58.786, 422.683, 9.989, 51.912
59.140, 423.006, 9.990, 51.960
59.493, 423.324, 9.990, 52.007
61.286, 424.893, 9.990, 52.246
61.655, 425.206, 9.989, 52.308
63.719, 426.922, 9.989, 52.563
64.092, 427.225, 9.989, 52.611
66.073, 428.797, 9.988, 52.866
66.466, 429.102, 9.988, 52.914
66.844, 429.393, 9.988, 52.962
68.683, 430.794, 9.990, 53.211
69.218, 431.198, 9.990, 53.261
71.185, 432.646, 9.991, 53.509
71.603, 432.948, 9.991, 53.557
71.993, 433.226, 9.990, 53.605
74.096, 434.680, 9.988, 53.861
74.502, 434.951, 9.988, 53.910
74.901, 435.216, 9.988, 53.958
76.913, 436.531, 9.990, 54.199
77.324, 436.795, 9.990, 54.247
77.728, 437.053, 9.991, 54.295
79.745, 438.323, 9.992, 54.534
80.156, 438.578, 9.992, 54.582
80.559, 438.826, 9.992, 54.629
82.597, 440.067, 9.992, 54.868
83.009, 440.315, 9.991, 54.916
83.418, 440.559, 9.991, 54.964
85.469, 441.761, 9.990, 55.203
85.890, 442.004, 9.990, 55.250
86.298, 442.237, 9.989, 55.297
88.402, 443.406, 9.990, 55.538
88.821, 443.633, 9.990, 55.586
89.241, 443.857, 9.990, 55.634
91.367, 444.957, 9.991, 55.874
91.802, 445.175, 9.991, 55.922
92.232, 445.388, 9.992, 55.970
94.412, 446.442, 9.993, 56.213
94.848, 446.648, 9.993, 56.261
95.289, 446.853, 9.993, 56.309
97.498, 447.864, 9.992, 56.552
97.930, 448.058, 9.992, 56.600
98.365, 448.252, 9.992, 56.647
100.710, 449.280, 9.991, 56.903
101.143, 449.467, 9.991, 56.956
101.622, 449.673, 9.991, 57.003
103.817, 450.599, 9.992, 57.241
104.254, 450.780, 9.992, 57.289
104.694, 450.960, 9.992, 57.336
107.056, 451.907, 9.992, 57.590
107.493, 452.077, 9.993, 57.638
107.939, 452.250, 9.993, 57.686
110.320, 453.155, 9.993, 57.941
110.767, 453.322, 9.993, 57.989
111.217, 453.488, 9.992, 58.036
113.457, 454.277, 9.991, 58.275
113.913, 454.432, 9.991, 58.322
114.361, 454.580, 9.990, 58.370
116.649, 455.316, 9.992, 58.611
117.103, 455.457, 9.992, 58.657
117.553, 455.595, 9.992, 58.705
119.540, 456.192, 9.995, 58.938
120.091, 456.354, 9.997, 58.988
120.720, 456.539, 9.995, 59.035
123.030, 457.211, 9.994, 59.284
123.562, 457.365, 9.993, 59.332
124.019, 457.498, 9.993, 59.379
126.500, 458.205, 9.991, 59.638
126.959, 458.333, 9.991, 59.685
127.416, 458.461, 9.990, 59.733
129.757, 459.164, 9.988, 59.978
130.217, 459.309, 9.988, 60.026
130.672, 459.456, 9.988, 60.074
133.024, 460.245, 9.994, 60.322
133.471, 460.400, 9.996, 60.369
133.915, 460.555, 9.997, 60.416
136.158, 461.346, 9.999, 60.655
136.611, 461.509, 9.999, 60.702
137.057, 461.669, 9.999, 60.749
139.300, 462.479, 9.995, 60.989
139.750, 462.643, 9.994, 61.036
140.199, 462.806, 9.991, 61.084
142.467, 463.580, 9.985, 61.324
142.919, 463.727, 9.985, 61.371
143.368, 463.868, 9.984, 61.418
145.934, 464.642, 9.993, 61.688
146.397, 464.775, 9.995, 61.735
146.850, 464.903, 9.997, 61.783
149.185, 465.545, 10.002, 62.025
149.651, 465.669, 10.002, 62.073
150.115, 465.792, 10.002, 62.121
152.774, 466.484, 9.996, 62.396
153.239, 466.602, 9.994, 62.443
153.696, 466.718, 9.993, 62.491
156.016, 467.306, 9.990, 62.731
156.486, 467.426, 9.988, 62.779
156.944, 467.547, 9.987, 62.826
159.249, 468.207, 9.987, 63.068
159.724, 468.355, 9.988, 63.117
160.186, 468.501, 9.990, 63.166
162.480, 469.259, 9.998, 63.407
162.932, 469.415, 10.000, 63.455
163.391, 469.576, 10.002, 63.505
165.767, 470.402, 10.002, 63.756
166.234, 470.564, 10.002, 63.805
166.703, 470.728, 10.001, 63.856
169.171, 471.594, 9.993, 64.115
169.625, 471.754, 9.992, 64.164
170.086, 471.914, 9.989, 64.213
182.724, 475.299, 10.000, 65.522
183.190, 475.389, 10.000, 65.570
183.659, 475.477, 9.995, 65.618
186.309, 476.094, 9.972, 65.891
186.768, 476.218, 9.970, 65.939
187.229, 476.347, 9.969, 65.986
189.663, 477.082, 9.989, 66.253
190.222, 477.264, 9.995, 66.300
190.672, 477.414, 10.000, 66.347
193.067, 478.239, 10.016, 66.602
193.525, 478.402, 10.017, 66.649
193.977, 478.563, 10.018, 66.697
196.251, 479.365, 10.004, 66.938
196.698, 479.521, 10.000, 66.985
197.152, 479.680, 9.995, 67.033
199.416, 480.468, 9.982, 67.273
199.869, 480.625, 9.981, 67.322
200.324, 480.783, 9.980, 67.370
202.715, 481.612, 9.990, 67.623
203.166, 481.768, 9.994, 67.671
203.614, 481.921, 9.997, 67.719
205.899, 482.710, 10.007, 67.960
206.349, 482.866, 10.008, 68.008
206.803, 483.023, 10.008, 68.056
209.250, 483.798, 9.993, 68.312
209.710, 483.932, 9.991, 68.361
210.173, 484.064, 9.989, 68.408
212.465, 484.696, 9.988, 68.647
212.929, 484.820, 9.989, 68.695
213.399, 484.942, 9.990, 68.743
215.725, 485.541, 9.999, 68.983
216.182, 485.657, 10.001, 69.031
216.643, 485.775, 10.003, 69.079
218.968, 486.366, 10.004, 69.318
219.434, 486.484, 10.002, 69.367
219.907, 486.608, 9.999, 69.416
222.201, 487.263, 9.989, 69.653
222.654, 487.403, 9.987, 69.701
223.109, 487.546, 9.986, 69.749
225.392, 488.279, 9.992, 69.989
225.841, 488.427, 9.994, 70.036
226.293, 488.577, 9.996, 70.083
228.564, 489.336, 10.004, 70.342
229.040, 489.496, 10.005, 70.379
229.390, 489.614, 10.005, 70.423
231.917, 490.476, 10.002, 70.678
232.374, 490.633, 10.001, 70.725
232.822, 490.787, 9.997, 70.773
235.105, 491.510, 9.984, 71.013
235.567, 491.645, 9.983, 71.061
236.027, 491.778, 9.983, 71.109
238.635, 492.506, 9.994, 71.380
239.094, 492.630, 9.997, 71.428
239.556, 492.753, 10.000, 71.476
241.906, 493.369, 10.008, 71.718
242.363, 493.486, 10.008, 71.766
242.829, 493.605, 10.009, 71.814
245.318, 494.231, 10.001, 72.069
245.772, 494.343, 9.998, 72.117
246.235, 494.459, 9.994, 72.164
248.562, 495.088, 9.984, 72.406
249.020, 495.220, 9.983, 72.453
249.468, 495.353, 9.982, 72.501
252.056, 496.158, 9.995, 72.772
252.518, 496.308, 9.998, 72.821
252.979, 496.459, 10.002, 72.870
255.426, 497.259, 10.010, 73.126
255.882, 497.408, 10.010, 73.175
256.343, 497.560, 10.010, 73.223
258.616, 498.313, 10.002, 73.462
259.078, 498.466, 9.999, 73.512
259.546, 498.621, 9.995, 73.561
261.864, 499.335, 9.984, 73.803
262.322, 499.467, 9.983, 73.852
262.793, 499.600, 9.983, 73.899
265.089, 500.214, 9.992, 74.137
265.549, 500.330, 9.995, 74.184
266.007, 500.444, 9.998, 74.232
268.300, 500.993, 10.008, 74.468
268.763, 501.100, 10.009, 74.515
269.223, 501.205, 10.010, 74.563
271.524, 501.737, 10.004, 74.799
271.993, 501.847, 10.002, 74.847
272.468, 501.958, 9.998, 74.896
274.797, 502.545, 9.987, 75.136
275.261, 502.669, 9.986, 75.184
275.727, 502.797, 9.984, 75.233
278.173, 503.494, 9.993, 75.487
278.631, 503.629, 9.995, 75.535
279.084, 503.763, 9.998, 75.582
281.381, 504.453, 10.007, 75.822
281.841, 504.594, 10.008, 75.870
282.301, 504.733, 10.007, 75.918
284.757, 505.412, 9.995, 76.173
285.222, 505.529, 9.992, 76.221
285.532, 505.605, 9.991, 76.256
288.039, 506.197, 9.991, 76.511
288.504, 506.302, 9.992, 76.559
288.967, 506.403, 9.993, 76.606
291.305, 506.901, 10.001, 76.845
291.776, 506.999, 10.002, 76.893
292.242, 507.092, 10.004, 76.940
294.595, 507.549, 10.005, 77.181
295.082, 507.640, 10.004, 77.230
295.401, 507.700, 10.004, 77.278
297.953, 508.164, 9.998, 77.521
298.422, 508.246, 9.996, 77.569
298.887, 508.328, 9.994, 77.616
301.400, 508.819, 9.990, 77.874
301.874, 508.920, 9.990, 77.921
302.335, 509.019, 9.991, 77.968
304.700, 509.529, 9.999, 78.212
305.184, 509.634, 10.001, 78.260
305.654, 509.736, 10.000, 78.308
307.994, 510.186, 9.998, 78.547
308.469, 510.267, 9.996, 78.595
308.948, 510.345, 9.995, 78.643
311.310, 510.673, 9.994, 78.882
311.782, 510.728, 9.993, 78.929
312.257, 510.779, 9.993, 78.977
314.785, 511.008, 9.999, 79.231
315.270, 511.044, 10.000, 79.280
315.745, 511.075, 10.001, 79.327
318.114, 511.205, 10.003, 79.581
318.758, 511.232, 10.003, 79.629
319.239, 511.250, 10.003, 79.676
321.621, 511.315, 10.000, 79.931
322.250, 511.326, 9.999, 79.978
322.728, 511.334, 9.998, 80.026
325.268, 511.351, 9.996, 80.295
325.893, 511.349, 9.996, 80.343
326.367, 511.346, 9.996, 80.390
328.751, 511.305, 9.998, 80.629
329.236, 511.292, 9.998, 80.677
329.714, 511.276, 9.999, 80.725
332.142, 511.172, 10.001, 80.968
332.613, 511.147, 10.001, 81.015
333.088, 511.119, 10.001, 81.063
335.688, 510.944, 10.000, 81.324
336.169, 510.907, 10.000, 81.372
336.644, 510.868, 9.999, 81.424
339.066, 510.647, 9.998, 81.663
339.550, 510.599, 9.998, 81.712
340.031, 510.550, 9.998, 81.760
342.412, 510.286, 9.998, 82.000
342.890, 510.229, 9.999, 82.048
343.371, 510.170, 9.998, 82.096
345.767, 509.836, 9.998, 82.338
346.242, 509.763, 9.998, 82.386
346.709, 509.688, 9.997, 82.433
349.244, 509.218, 9.995, 82.691
349.715, 509.119, 9.994, 82.739
350.182, 509.017, 9.993, 82.787
352.521, 508.454, 9.997, 83.028
352.987, 508.333, 9.998, 83.076
353.298, 508.250, 9.999, 83.123
355.922, 507.510, 10.003, 83.381
356.385, 507.372, 10.003, 83.429
356.844, 507.233, 10.003, 83.477
359.155, 506.505, 10.001, 83.721
359.631, 506.349, 10.001, 83.769
360.077, 506.202, 10.000, 83.816
362.329, 505.432, 9.997, 84.055
362.781, 505.271, 9.996, 84.102
363.230, 505.110, 9.996, 84.150
365.489, 504.266, 9.997, 84.392
365.938, 504.092, 9.997, 84.440
366.384, 503.917, 9.998, 84.488
368.651, 502.997, 10.001, 84.733
369.095, 502.810, 10.001, 84.780
369.537, 502.623, 10.002, 84.829
371.892, 501.588, 10.001, 85.085
372.326, 501.391, 10.000, 85.133
372.761, 501.190, 10.000, 85.181
374.929, 500.138, 9.995, 85.423
375.362, 499.917, 9.994, 85.471
375.643, 499.771, 9.993, 85.508
377.788, 498.584, 9.991, 85.748
378.202, 498.340, 9.991, 85.797
378.613, 498.092, 9.991, 85.844
380.769, 496.727, 10.000, 86.099
381.166, 496.463, 10.002, 86.148
381.571, 496.192, 10.004, 86.197
383.553, 494.823, 10.007, 86.437
383.945, 494.543, 10.007, 86.485
384.331, 494.267, 10.007, 86.532
386.274, 492.848, 10.000, 86.773
386.658, 492.561, 9.999, 86.821
387.042, 492.273, 9.997, 86.870
388.833, 490.907, 9.994, 87.105
389.292, 490.550, 9.994, 87.152
