12.930, -0.010, 0.000,  0.000
12.933, 4.022, 0.000,  0.621
12.933, 4.022, 0.000,  0.661
12.933, 4.022, 0.000,  0.964
12.933, 4.022, 0.000,  1.004
12.933, 4.022, 0.000,  1.049
12.933, 4.022, 0.000,  1.318
12.933, 4.022, 0.000,  1.360
12.933, 4.022, 0.000,  1.402
12.933, 4.022, 0.000,  1.686
12.933, 4.022, 0.000,  1.727
12.933, 4.022, 0.000,  1.767
13.183, 4.233, 1.740,  2.067
13.313, 4.336, 2.100,  2.126
13.458, 5.024, 2.463,  2.408
13.402, 5.152, 2.306,  2.460
13.200, 5.627, 1.153,  2.728
13.188, 5.657, 0.502,  2.770
13.185, 5.663, 0.006,  2.809
13.135, 5.726, 0.639,  3.069
13.103, 5.759, 0.902,  3.112
13.057, 5.802, 1.183,  3.153
12.645, 6.306, 2.696,  3.416
12.561, 6.406, 2.901,  3.455
12.490, 6.533, 3.125,  3.499
12.682, 7.493, 4.108,  3.759
12.736, 7.655, 4.239,  3.797
12.793, 7.822, 4.376,  3.837
13.020, 8.930, 4.435,  4.087
13.055, 9.110, 4.431,  4.130
13.094, 9.300, 4.428,  4.172
13.405, 10.456, 4.804,  4.436
13.466, 10.675, 5.051,  4.484
13.486, 10.925, 5.282,  4.528
13.218, 12.496, 6.635,  4.788
13.156, 12.775, 6.846,  4.830
13.100, 13.093, 7.077,  4.872
13.203, 15.092, 8.342,  5.132
13.246, 15.436, 8.539,  5.173
13.596, 18.121, 9.928,  5.463
13.649, 18.526, 10.111,  5.505
13.675, 18.954, 10.295,  5.549
13.533, 21.888, 11.497,  5.814
13.485, 22.359, 11.678,  5.854
13.437, 22.843, 11.805,  5.895
13.193, 25.941, 11.742,  6.161
13.152, 26.437, 11.732,  6.202
13.121, 26.921, 11.717,  6.243
13.295, 30.015, 12.222,  6.506
13.351, 30.542, 12.423,  6.547
13.407, 31.046, 12.608,  6.588
13.803, 34.653, 13.763,  6.861
13.877, 35.213, 13.926,  6.902
13.947, 35.794, 14.085,  6.943
13.987, 39.693, 15.091,  7.212
13.949, 40.547, 15.298,  7.267
13.729, 44.692, 16.262,  7.530
13.683, 45.373, 16.414,  7.569
13.642, 46.021, 16.554,  7.610
13.688, 50.816, 17.550,  7.891
13.737, 51.784, 17.612,  7.946
14.058, 56.661, 17.496,  8.223
14.136, 57.586, 17.474,  8.277
14.212, 58.516, 17.451,  8.330
14.293, 63.122, 18.002,  8.590
14.272, 64.091, 18.170,  8.644
14.248, 64.822, 18.295,  8.684
14.035, 69.687, 19.092,  8.945
13.987, 70.457, 19.214,  8.984
13.939, 71.226, 19.333,  9.024
13.977, 76.349, 20.098,  9.284
14.033, 77.416, 20.248,  9.337
14.445, 82.322, 20.569,  9.578
14.542, 83.172, 20.526,  9.619
14.665, 84.294, 20.424,  9.673
14.893, 89.463, 19.349,  9.933
14.893, 90.480, 19.087,  9.985
14.881, 91.218, 18.906, 10.024
14.707, 95.861, 18.391, 10.275
14.645, 96.812, 18.366, 10.327
14.548, 101.465, 18.254, 10.582
14.570, 102.437, 18.230, 10.634
14.812, 106.787, 18.025, 10.876
14.892, 107.718, 18.091, 10.927
14.977, 108.636, 18.180, 10.978
15.341, 113.353, 18.821, 11.235
15.401, 114.161, 18.942, 11.277
15.445, 114.907, 19.053, 11.316
